Owner,Project,File Path,hpa_count,apiVersion,Is Helm Template,Metric Name,Metric Type,Target Value,Has Behavior,stargazers_count,created_at,pushed_at,file_committed_at,message
bgastaldi,myapp,search_results/bgastaldi/myapp/k8s/bkp/11_hpa_php.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,20,False,3,2021-10-22T13:45:31Z,2021-12-23T10:58:47Z,2021-11-05T11:32:41Z,feat: refatoração
blueperf,acmeair-monolithic-java,search_results/blueperf/acmeair-monolithic-java/acmeair-monolithic-java.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,80,False,13,2015-12-14T22:57:07Z,2024-02-29T21:05:25Z,2018-10-04T15:46:56Z,update
bmuschko,ckad-crash-course,search_results/bmuschko/ckad-crash-course/exercises/12-deployment-horizontal-pod-autoscaler/solution/nginx-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,75,False,860,2019-09-29T21:17:08Z,2025-04-01T15:30:46Z,2023-11-14T22:05:18Z,The slide deck discussed HPAs first
brandonmartinez,raspberry-pi-kubernetes-cluster,search_results/brandonmartinez/raspberry-pi-kubernetes-cluster/k8s/src/resources/unbound/horizontalpodautoscaler.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,80,False,3,2021-10-04T07:12:56Z,2025-03-27T19:18:46Z,2024-07-22T05:03:28Z,"Updates for k3s, homebridge, and kustomize"
callmer00t,kubeguide_example,search_results/callmer00t/kubeguide_example/Chapter_3/php-apache-hpa-v1.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,19,2020-04-04T13:43:13Z,2021-04-04T01:56:57Z,2020-04-13T09:26:41Z,chapter 3
candidoma,testhpa,search_results/candidoma/testhpa/nginx/hpa_external.yaml,1,autoscaling/v2beta2,False,YOUR_METRIC,External,YOUR_VALUE,False,2,2022-03-05T10:06:21Z,2022-03-26T17:24:21Z,2022-03-26T17:24:17Z,Fix example
camilaldmelo,PosTechFiap,search_results/camilaldmelo/PosTechFiap/Kubernetes/api/3 - api-hpa.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,2,2023-09-12T23:51:52Z,2024-03-05T23:03:07Z,2024-01-20T14:56:14Z,Alterado para v1 o hpa.
devopscert202,k8sforbeginners,search_results/devopscert202/k8sforbeginners/k8s/labs/workloads/hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,5,2024-11-20T05:18:11Z,2025-03-30T16:40:02Z,2024-12-08T13:09:07Z,organing the contents
carvel-dev,ytt-library-for-kubernetes-demo,search_results/carvel-dev/ytt-library-for-kubernetes-demo/simple-app-k8s-lib/config/_ytt_lib/github.com/k14s/k8s-lib/app/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,8,2019-03-22T19:32:24Z,2024-02-29T01:02:10Z,2019-12-17T02:28:00Z,update to use newer k8s-lib/app library
carvel-dev,ytt-library-for-kubernetes-demo,search_results/carvel-dev/ytt-library-for-kubernetes-demo/apps/config/_ytt_lib/github.com/k14s/k8s-lib/app/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,8,2019-03-22T19:32:24Z,2024-02-29T01:02:10Z,2019-12-17T02:28:00Z,update to use newer k8s-lib/app library
carvel-dev,ytt-library-for-kubernetes-demo,search_results/carvel-dev/ytt-library-for-kubernetes-demo/simple-app-ruby/config/_ytt_lib/github.com/k14s/k8s-lib/app/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,8,2019-03-22T19:32:24Z,2024-02-29T01:02:10Z,2019-12-17T02:28:00Z,update to use newer k8s-lib/app library
cc-ai,floods-backend,search_results/cc-ai/floods-backend/k8s/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,5,2019-03-20T19:28:14Z,2022-12-08T05:13:47Z,2020-05-05T16:17:24Z,backend demo merge update
cc-ai,floods-backend,search_results/cc-ai/floods-backend/k8s/shared/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,5,2019-03-20T19:28:14Z,2022-12-08T05:13:47Z,2020-02-21T21:49:15Z,Modifications to K8s configs for dev cluster
cc4i,awesome-gke,search_results/cc4i/awesome-gke/asset/tod/manifests/weight-tcp/ingress-gateway.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,2,2022-07-15T08:18:47Z,2024-01-02T06:31:40Z,2022-09-18T13:28:20Z,added weighted-based tcp routing
cds-snc,notification-manifests,search_results/cds-snc/notification-manifests/base/notify-celery-sms-send-scalable/celery-sms-send-hpa.yaml,1,autoscaling/v2,False,,,,False,4,2020-11-09T19:57:09Z,2025-04-05T17:06:40Z,2025-03-19T15:14:53Z,"Kustomize Removal Forever (#3667)

* removing all traces of kustomize and updating the merge to main workflows to remove kustomize apply code

* Cleaning up

* starting update for readme

* udpating more reaadme stuff

* minor updates

* db connection

* Update README.md

---------

Co-authored-by: Ben Larabie <ben.larabie@blarabie-jtfk.home>"
ceyoniq,container,search_results/ceyoniq/container/kubernetes/kustomize/nscale/extend/hpa/rendition-server.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,14,2021-01-21T23:15:23Z,2025-04-02T06:31:24Z,2024-06-28T13:57:22Z,update
charSLee013,Kubernetes-learn,search_results/charSLee013/Kubernetes-learn/chapter03/php-apache/php-apache-hpa.yaml,1,autoscaling/v2beta2,False,cpu,Resource,50,False,8,2019-11-15T04:54:32Z,2021-03-20T02:32:46Z,2020-01-09T03:31:24Z,add chapter03/php-apache
carvel-dev,ytt-library-for-kubernetes,search_results/carvel-dev/ytt-library-for-kubernetes/app/hpa.yml,1,autoscaling/v2beta1,False,cpu,Resource,,False,22,2019-03-09T00:40:19Z,2023-01-23T18:28:12Z,2019-12-12T17:22:39Z,use ytt library for app library
arun-gupta,oreilly-kubernetes-book,search_results/arun-gupta/oreilly-kubernetes-book/ch01/wildfly-hpa.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,23,2016-09-09T20:28:54Z,2017-05-05T23:42:18Z,2016-09-23T14:02:38Z,WildFly Horizontal Pod Autoscaler
arun-gupta,oreilly-kubernetes-book,search_results/arun-gupta/oreilly-kubernetes-book/ch03/hpa.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,80,False,23,2016-09-09T20:28:54Z,2017-05-05T23:42:18Z,2017-05-05T01:18:55Z,updating to the latest schema
arunvel1988,ANTON,search_results/arunvel1988/ANTON/lessons/142/istiod/autoscale.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,2,2023-06-18T03:31:13Z,2023-06-15T01:18:44Z,2022-12-30T23:49:49Z,Use Kubernetes Gateway API for Mesh (#123)
arunvel1988,ANTON,search_results/arunvel1988/ANTON/lessons/143/istiod/autoscale.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,2,2023-06-18T03:31:13Z,2023-06-15T01:18:44Z,2023-01-04T04:41:03Z,Go (Golang) vs Node JS (Microservices) performance benchmark (Istio - Prometheus - Grafana) (#124)
ashokitschool,kubernetes_manifest_yml_files,search_results/ashokitschool/kubernetes_manifest_yml_files/05-HPA/03_HPA.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,55,2023-04-04T03:42:08Z,2024-11-12T02:57:44Z,2023-04-11T03:16:04Z,added autoscaling ymls
asquarezone,KubernetesZone,search_results/asquarezone/KubernetesZone/Oct24/ingress/hpa/skate-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,70,False,9,2017-07-11T11:28:36Z,2025-03-23T13:59:50Z,2024-10-27T13:37:49Z,Added hpa
aws-samples,aws-do-docker,search_results/aws-samples/aws-do-docker/to/kubernetes/template/040-hpa.yaml,1,autoscaling/v2beta2,False,cpu,Resource,50,False,38,2021-05-25T20:21:50Z,2021-05-27T02:17:07Z,2021-05-27T00:29:40Z,Publish project for DockerCon21
aws-samples,aws-do-eks,search_results/aws-samples/aws-do-eks/Container-Root/eks/deployment/inference/generative-ai/animeganv3/to/kubernetes/template/050-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,50,True,55,2021-07-13T22:45:22Z,2025-03-21T20:25:43Z,2024-05-22T10:26:24Z,"update gradio app to current version, add hpa"
bgastaldi,myapp,search_results/bgastaldi/myapp/k8s/06_hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,20,False,3,2021-10-22T13:45:31Z,2021-12-23T10:58:47Z,2021-11-05T11:32:41Z,feat: refatoração
aws-samples,aws-do-eks,search_results/aws-samples/aws-do-eks/Container-Root/eks/deployment/inference/generative-ai/chatgpt/to/kubernetes/template/050-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,50,True,55,2021-07-13T22:45:22Z,2025-03-21T20:25:43Z,2024-05-22T10:26:24Z,"update gradio app to current version, add hpa"
aws-samples,eksctl-cluster-provision,search_results/aws-samples/eksctl-cluster-provision/examples/java-application-example/kubernetes/05-hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,70,False,12,2020-07-07T12:26:14Z,2020-07-07T16:28:15Z,2020-05-27T19:45:48Z,fix(api_version) adjusted the correct api version for kubernetes manifests
barabanshek,MIT_PRIMEs,search_results/barabanshek/MIT_PRIMEs/scripts/k8s-yamls/hotel-app-rate.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,4,2023-02-23T19:13:13Z,2023-11-27T20:36:09Z,2023-09-22T05:26:50Z,changed max replicas to 100
barabanshek,MIT_PRIMEs,search_results/barabanshek/MIT_PRIMEs/scripts/k8s-yamls/hotel-app-profile.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,4,2023-02-23T19:13:13Z,2023-11-27T20:36:09Z,2023-10-07T20:21:22Z,modified yamls to deploy everything on one node
barkbay,k8s-app-lab,search_results/barkbay/k8s-app-lab/java/5-hpa.yaml,1,autoscaling/v2beta1,False,,Object,,False,5,2017-12-27T15:24:40Z,2020-01-06T07:15:13Z,2018-04-07T08:38:07Z,Update manifest
bcgov,psa-job-store,search_results/bcgov/psa-job-store/deployments/openshift/kustomize/base/api/nestjs/hpa.yml,1,autoscaling/v2,False,cpu,Resource,80,True,3,2023-10-10T15:43:13Z,2025-04-01T21:44:15Z,2025-01-23T18:05:16Z,"openshift changes for scaling

- reduced cpu requests
- added horizontal pod autoscaler for api
- increased db replicas to 3"
aws-samples,aws-do-eks,search_results/aws-samples/aws-do-eks/Container-Root/eks/deployment/inference/generative-ai/animeganv2/to/kubernetes/template/050-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,50,True,55,2021-07-13T22:45:22Z,2025-03-21T20:25:43Z,2024-05-22T10:26:24Z,"update gradio app to current version, add hpa"
ctic-sje-ifsc,servicos_kubernetes,search_results/ctic-sje-ifsc/servicos_kubernetes/srv/quartus/HorizontalPodAutoscaler.yaml,1,autoscaling/v2beta1,False,cpu,Resource,,False,15,2017-06-01T15:17:49Z,2022-09-15T12:12:06Z,2019-04-30T16:04:02Z,Remove namespace dos HPA.
danskernesdigitalebibliotek,dpl-platform,search_results/danskernesdigitalebibliotek/dpl-platform/infrastructure/dpladm/php-nginx-hpa.template.yaml,1,autoscaling/v2,False,memory,Resource,500,False,2,2021-08-17T12:59:13Z,2025-04-04T11:47:40Z,2024-11-27T14:56:51Z,rename this for precision
danielcifuentes54,kubernetes,search_results/danielcifuentes54/kubernetes/21-hpa/01-hpa.yml,1,autoscaling/v2beta2,False,cpu,Resource,50,False,5,2020-03-24T14:00:16Z,2022-08-18T00:51:18Z,2022-01-17T16:59:40Z,Authentication and Authorization had been added
data-infra,cube-studio,search_results/data-infra/cube-studio/install/kubernetes/istio/istio-gateway.yaml,1,autoscaling/v2,False,cpu,Resource,80,False,1627,2024-07-02T03:06:50Z,2025-03-22T02:21:38Z,2024-07-02T03:30:08Z,添加基础源码
chaseSpace,k8s-tutorial-cn,search_results/chaseSpace/k8s-tutorial-cn/hpa_nginx_behavior.yaml,1,autoscaling/v2,False,cpu,Resource,50,True,1522,2023-10-26T10:28:07Z,2024-12-30T03:53:23Z,2023-12-12T15:58:17Z,1
dbca-wa,ibms,search_results/dbca-wa/ibms/kustomize/overlays/uat/deployment_hpa_patch.yaml,1,autoscaling/v2,False,,,,False,2,2016-01-18T04:34:44Z,2025-03-17T13:18:09Z,2024-04-17T01:47:04Z,Added Kustomize resources: HorizontalPodAutoscaler for deployment workloads.
dbca-wa,it-assets,search_results/dbca-wa/it-assets/kustomize/overlays/uat/deployment_hpa_patch.yaml,1,autoscaling/v2,False,,,,False,13,2016-02-26T05:42:42Z,2025-03-31T01:54:49Z,2024-04-17T01:23:04Z,Added Kustomize resources: HorizontalPodAutoscaler for deployment workloads.
deib-polimi,kosmos,search_results/deib-polimi/kosmos/examples/benchmark/application_khpa/hpa.yaml,1,autoscaling/v2beta2,False,response_time,Object,200m,True,18,2020-10-25T18:04:25Z,2023-04-21T02:04:37Z,2021-10-07T09:01:29Z,"Feat: add more recommendation policies (#46)

* feat: vpa logic (#43)

* feat: add adaptiveGainController

* fix: added rbac for response time in hpa

* feat: push replica custom logic

* feat: add LICENSE (#45)

Co-authored-by: SwagMaster <38248447+DragonBanana@users.noreply.github.com>"
deib-polimi,neptune,search_results/deib-polimi/neptune/example/sock-shop-openfaas/hpa_rt/user-svc.yaml,1,autoscaling/v2beta2,False,response_time,Object,25m,True,14,2021-06-22T15:36:19Z,2023-03-03T13:29:27Z,2022-06-10T11:18:45Z,"Feat: migration (#26) (#30)

* Feat: migration (#26)

* feat: simple migration policy
* refactor: use IsPodReady function
* feat: prevent dispatcher to route requests to not ready pods
* feat: tons of shitty things. read description
* feat: stop sync only for not ready functions
* feat: fix termination period
* fix: increase maximum delay upper bound
* feat: add proxy metric table
* fix: delete unused const query string
* refactor: extract scheduler name in const field
* refactor: extract default termination grace period
* feat: change latency to float and fix backend update
* refactor: user-fn.yaml
* refactor: manifests used in experiments
* fix: build error

Co-authored-by: Luca Terracciano <terraccianoluca@gmail.com>
Co-authored-by: DragonBanana <10493858@Polimi.it>
Co-authored-by: SwagMaster <38248447+DragonBanana@users.noreply.github.com>"
deib-polimi,neptune,search_results/deib-polimi/neptune/example/sock-shop-openfaas/hpa/user-svc-login.yaml,1,autoscaling/v2beta2,False,cpu,Resource,50,True,14,2021-06-22T15:36:19Z,2023-03-03T13:29:27Z,2022-06-10T11:18:45Z,"Feat: migration (#26) (#30)

* Feat: migration (#26)

* feat: simple migration policy
* refactor: use IsPodReady function
* feat: prevent dispatcher to route requests to not ready pods
* feat: tons of shitty things. read description
* feat: stop sync only for not ready functions
* feat: fix termination period
* fix: increase maximum delay upper bound
* feat: add proxy metric table
* fix: delete unused const query string
* refactor: extract scheduler name in const field
* refactor: extract default termination grace period
* feat: change latency to float and fix backend update
* refactor: user-fn.yaml
* refactor: manifests used in experiments
* fix: build error

Co-authored-by: Luca Terracciano <terraccianoluca@gmail.com>
Co-authored-by: DragonBanana <10493858@Polimi.it>
Co-authored-by: SwagMaster <38248447+DragonBanana@users.noreply.github.com>"
deib-polimi,serverless-sock-shop,search_results/deib-polimi/serverless-sock-shop/deploy/sock-shop-openfaas/hpa_rt/user-svc.yaml,1,autoscaling/v2beta2,False,response_time,Object,25m,True,4,2021-12-24T19:45:25Z,2022-06-10T12:11:34Z,2022-06-10T12:11:29Z,openfaas deployment
deib-polimi,serverless-sock-shop,search_results/deib-polimi/serverless-sock-shop/deploy/sock-shop-openfaas/hpa/user-svc-login.yaml,1,autoscaling/v2beta2,False,cpu,Resource,50,True,4,2021-12-24T19:45:25Z,2022-06-10T12:11:34Z,2022-06-10T12:11:29Z,openfaas deployment
devops4solutions,kubernetes-code,search_results/devops4solutions/kubernetes-code/nginx/eks_auto/hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,3,2025-01-04T23:13:03Z,2025-03-01T23:03:40Z,2025-01-24T18:18:02Z,code
devopsbox-io,example-istio-hpa,search_results/devopsbox-io/example-istio-hpa/hpa.yaml,1,autoscaling/v2beta2,False,istio_requests_per_second,Pods,10,False,3,2020-10-22T10:14:48Z,2020-10-22T17:51:41Z,2020-10-22T13:30:52Z,Horizontal Pod autoscaling based on istio_requests_total metric
chaseSpace,k8s-tutorial-cn,search_results/chaseSpace/k8s-tutorial-cn/hpa_nginx_behavior_default.yaml,1,autoscaling/v2,False,cpu,Resource,50,True,1522,2023-10-26T10:28:07Z,2024-12-30T03:53:23Z,2023-12-12T15:58:17Z,1
chikuwait,kubernetes-complete-book,search_results/chikuwait/kubernetes-complete-book/Chapter9/sample-hpa.yaml,1,autoscaling/v2beta1,False,cpu,Resource,,False,2,2018-12-27T06:18:43Z,2020-04-01T13:09:35Z,2020-03-27T04:55:26Z,add Chapter9
chronolaw,k8s_study,search_results/chronolaw/k8s_study/ch4/hpa.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,5,False,313,2022-03-08T09:03:03Z,2023-11-15T01:40:20Z,2022-06-25T00:03:42Z,prometheus & hpa
claick-oliveira,gke-spot,search_results/claick-oliveira/gke-spot/kubernetes/affinity/php-hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,30,False,6,2023-04-17T12:59:48Z,2023-04-19T20:12:37Z,2023-04-18T01:04:39Z,Added examples and taints
claick-oliveira,gke-spot,search_results/claick-oliveira/gke-spot/kubernetes/web/php-hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,30,False,6,2023-04-17T12:59:48Z,2023-04-19T20:12:37Z,2023-04-18T01:04:39Z,Added examples and taints
clementinesnightmare,clementines-mint,search_results/clementinesnightmare/clementines-mint/kube/clem-unleash-autoscale.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,90,False,2,2022-02-18T05:01:20Z,2022-05-03T01:08:08Z,2022-02-18T05:01:49Z,First commit
cloud-ace,gcp-container-textbook,search_results/cloud-ace/gcp-container-textbook/05/hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,10,False,14,2019-09-25T05:58:48Z,2023-02-25T00:39:46Z,2019-10-04T09:33:23Z,5章のソースコードを作成
cloudacode,hello-kubernetes,search_results/cloudacode/hello-kubernetes/docs/hello-kubernetes/section03/snippets/nginx-hpa.yaml,1,autoscaling/v2,False,cpu,Resource,10,False,16,2021-12-29T09:46:08Z,2024-07-25T10:26:47Z,2022-09-24T20:59:25Z,added hpa handson
covid19-patient-classification,classify-patient-microservice,search_results/covid19-patient-classification/classify-patient-microservice/hpa.yml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,85,False,2,2022-08-05T22:49:38Z,2022-10-27T16:45:49Z,2022-09-24T22:27:11Z,:cloud: Adding deployment configurations to the Google Kubernetes Engine
cnych,kubernetes-learning,search_results/cnych/kubernetes-learning/hpademo/hpa-demo.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,5,False,1773,2018-07-11T05:37:00Z,2023-09-03T01:39:22Z,2020-07-11T02:59:49Z,兼容v1.16版本
codejsha,infrastructure-examples,search_results/codejsha/infrastructure-examples/confluent/kubernetes/policy/kafka-connect-hpa.yaml,1,autoscaling/v2beta2,False,cpu,Resource,50,False,5,2020-07-08T06:10:50Z,2025-03-14T22:50:18Z,2021-11-01T16:25:22Z,add policy
codereversing,multicompilersystem,search_results/codereversing/multicompilersystem/Deployments/cs/deployment.runtime.yaml,1,autoscaling/v2beta2,False,cpu,Resource,75,False,5,2021-05-19T01:41:11Z,2022-07-23T17:14:13Z,2021-05-19T03:10:29Z,Name sync
codingapi,cranky-code,search_results/codingapi/cranky-code/demo5.5/scripts/k8s/server-hpa.yaml,1,autoscaling/v2beta2,False,request_count,Pods,10,False,6,2023-05-12T03:11:46Z,2023-08-08T03:23:12Z,2023-08-08T03:23:06Z,averageValue 10
conplementAG,azure-aks-kubernetes-workshop,search_results/conplementAG/azure-aks-kubernetes-workshop/12-autoscaling/04-custom-metric-scaling/hpa.yaml,1,autoscaling/v2beta1,False,,Pods,,False,13,2019-06-25T11:17:48Z,2022-07-01T07:03:27Z,2019-09-20T18:58:20Z,wip
cooervo,kubernetes-examples,search_results/cooervo/kubernetes-examples/07-argocd-app-of-apps/apps/example-app/example-hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,80,False,5,2023-10-12T00:23:42Z,2024-10-10T20:35:12Z,2024-04-09T14:54:50Z,rename subdirs
cooervo,kubernetes-examples,search_results/cooervo/kubernetes-examples/14-prometheus-grafana-loki/example-app/example-hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,80,False,5,2023-10-12T00:23:42Z,2024-10-10T20:35:12Z,2024-04-12T19:42:34Z,add sample grafana prometheus
cloudnativehero-training,kubernetes-training,search_results/cloudnativehero-training/kubernetes-training/hpa/hpa.yaml,1,autoscaling/v1,False,targetCPUUtilizationPercentage,targetCPUUtilizationPercentage,50,False,2,2020-01-08T14:27:22Z,2021-06-11T11:51:59Z,2020-02-28T03:51:34Z,Added HPA Yamls
